Security Code,Issuer Name,Security Id,Security Name,Sector Name
541988,AAVAS Financiers Limited,AAVAS,AAVAS Financiers Ltd,Financial Services
542011,Garden Reach Shipbuilders & Engineers Limited,GRSE,Garden Reach Shipbuilders & Engineers Ltd,Industrials
542012,A-1 Acid Limited,AAL,A-1 Acid Ltd,Commodities
542013,Dolfin Rubbers Limited,DOLFIN,Dolfin Rubbers Ltd,Consumer Discretionary
542019,Shubham Polyspin Limited,SHUBHAM,Shubham Polyspin Ltd,Consumer Discretionary
542020,AKI India Limited,AKI,AKI India Ltd,Consumer Discretionary
542025,Sun Retail Limited,SUNRETAIL,Sun Retail Ltd,Services
542034,S. M. Gold Limited,SMGOLD,S. M. Gold Ltd,Consumer Discretionary
542046,VIVID MERCANTILE LIMITED,VIVIDM,Vivid Mercantile Ltd,Consumer Discretionary
542057,BCPL Railway Infrastructure Limited,BCPL,BCPL Railway Infrastructure Ltd,Industrials
542066,ADANI TOTAL GAS LIMITED,ATGL,Adani Total Gas Ltd,Energy
542123,The Phosphate Company Limited,PHOSPHATE,The Phosphate Company Ltd,Commodities
542131,Mirae Asset Mutual Fund,MAN50ETF,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),-
542141,Techno Electric & Engineering Company Limited,TECHNOE,Techno Electric & Engineering Company Ltd,Industrials
542145,Roni Households Limited,RONI,Roni Households Ltd,Services
542146,Shree Krishna Infrastructure Limited,SKIFL,Shree Krishna Infrastructure Ltd,Consumer Discretionary
542155,Diksha Greens Limited,DGL,Diksha Greens Ltd,Services
542176,Aryan Share & Stock Brokers Ltd.,ARYAN,Aryan Share and Stock Brokers Ltd,Financial Services
542216,DALMIA BHARAT LIMITED,DALBHARAT,Dalmia Bharat Ltd,Commodities
542230,Aditya Birla Sun Life Mutual Fund,ABSLNN50ET,Aditya Birla Sun Life Nifty Next 50 ETF,-
542231,Nila Spaces Ltd,NILASPACES,Nila Spaces Ltd,Consumer Discretionary
542232,Shankar Lal Rampal Dye-Chem Limited,SRD,Shankar Lal Rampal Dye-Chem Ltd,Commodities
542233,Trejhara Solutions Limited,TREJHARA,Trejhara Solutions Ltd,Information Technology
542248,Deccan Health Care Limited,DECCAN,Deccan Health Care Ltd,Healthcare
542285,Axita Cotton Limited,AXITA,Axita Cotton Ltd,Consumer Discretionary
542323,KPI Green Energy Limited,KPIGREEN,KPI Green Energy Ltd,Utilities
542332,Hi-Klass Trading and Investment Limited,HIKLASS,Hi-Klass Trading and Investment Ltd,Financial Services
542333,RPSG VENTURES LIMITED,RPSGVENT,RPSG Ventures Ltd,Services
542337,Spencer's Retail Limited,SPENCER,Spencers Retail Ltd,Consumer Discretionary
542351,Gloster Ltd,GLOSTERLTD,Gloster Ltd,Commodities
542367,Xelpmoc Design and Tech Limited,XELPMOC,Xelpmoc Design and Tech Ltd,Information Technology
542376,SPA Capital Services Limited,SPACAPS,SPA Capital Services Ltd,Financial Services
542377,Aar Shyam India Investment Company Limited,AARSHYAM,Aar Shyam India Investment Company Ltd,Financial Services
542383,Ritco Logistics Limited,RITCO,Ritco Logistics Ltd,Services
542399,Chalet Hotels Limited,CHALET,Chalet Hotels Ltd,Consumer Discretionary
542437,Anmol India Limited,ANMOL,Anmol India Ltd,Energy
542446,Jonjua Overseas Limited,JONJUA,Jonjua Overseas Ltd,Services
542459,Kranti Industries Limited,KRANTI,Kranti Industries Ltd,Consumer Discretionary
542460,The Anup Engineering Ltd,ANUP,The Anup Engineering Ltd,Industrials
542484,Arvind Fashions Limited,ARVINDFASN,Arvind Fashions Ltd,Consumer Discretionary
542513,UTI Mutual Fund,UTISXN50,UTI S&P BSE Sensex Next 50 ETF,-
542544,Jyot International Marketing Limited,JYOTIN,Jyot International Marketing Ltd,Financial Services
542579,Ashapuri Gold Ornament Limited,AGOL,Ashapuri Gold Ornament Ltd,Consumer Discretionary
542580,Aartech Solonics Limited,AARTECH,Aartech Solonics Ltd,Industrials
542592,Humming Bird Education Limited,HBEL,Humming Bird Education Ltd,Consumer Discretionary
542597,MSTC Limited,MSTC,MSTC Ltd,Services
542599,Roopshri Resorts Limited,ROOPSHRI,Roopshri Resorts Ltd,Consumer Discretionary
542627,Chandni Machines Limited,CHANDNIMACH,Chandni Machines Ltd,Services
542628,Northern Spirits Limited,NSL,Northern Spirits Ltd,Services
542649,Rail Vikas Nigam Limited,RVNL,Rail Vikas Nigam Ltd,Industrials
542650,Metropolis Healthcare Limited,METROPOLIS,Metropolis Healthcare Ltd,Healthcare
542651,KPIT Technologies Ltd,KPITTECH,KPIT Technologies Ltd,Information Technology
542652,Polycab India Limited,POLYCAB,Polycab India Ltd,Industrials
542654,V R FILMS & STUDIOS LIMITED,VRFILMS,V R Films & Studios Ltd,Consumer Discretionary
542655,VIKAS LIFECARE LIMITED,VIKASLIFE,Vikas Lifecare Ltd,Services
542665,Neogen Chemicals Limited,NEOGEN,Neogen Chemicals Ltd,Commodities
542666,G. K. P. Printing & Packaging Limited,GKP,G. K. P. Printing & Packaging Ltd,Industrials
542667,White Organic Retail Limited,WORL,White Organic Retail Ltd,Services
542668,EVANS ELECTRIC LIMITED,EVANS,Evans Electric Ltd,Services
542669,BMW INDUSTRIES LIMITED,BMW,BMW Industries Ltd,Industrials
542670,Artemis Electricals and Projects Limited,AEPL,Artemis Electricals and Projects Ltd,Industrials
542677,Mahesh Developers Limited,MAHESH,Mahesh Developers Ltd,Consumer Discretionary
542678,Cian Healthcare Limited,CHCL,Cian Healthcare Ltd,Healthcare
542679,Dhanashree Electronics Limited,DEL,Dhanashree Electronics Ltd,Industrials
542682,Harish Textile Engineers Limited,HARISH,Harish Textile Engineers Ltd,Industrials
542684,Prakash Pipes Limited,PPL,Prakash Pipes Ltd,Industrials
542685,Digicontent Limited,DGCONTENT,Digicontent Ltd,Consumer Discretionary
542694,Parshva Enterprises Limited,PARSHVA,Parshva Enterprises Ltd,Services
542721,Anand Rayons Limited,ARL,Anand Rayons Ltd,Consumer Discretionary
542724,Earum Pharmaceuticals Limited,EARUM,Earum Pharmaceuticals Ltd,Healthcare
542725,SBC EXPORTS LIMITED,SBC,SBC Exports Ltd,Services
542726,IndiaMART InterMESH Limited,INDIAMART,IndiaMART InterMESH Ltd,Consumer Discretionary
542727,City Pulse Multiplex Limited,CPML,City Pulse Multiplex Ltd,Consumer Discretionary
542728,SK International Export Limited,SKIEL,SK International Export Ltd,Consumer Discretionary
542729,DCM NOUVELLE LIMITED,DCMNVL,DCM Nouvelle Ltd,Consumer Discretionary
542730,ICICI Prudential Mutual Fund,ICICIBANKN,ICICI Prudential Nifty Bank ETF,-
542747,Nippon India Mutual Fund,SNXT50BEES,Nippon India ETF S&P BSE Sensex Next 50,-
542752,Affle (India) Limited,AFFLE,Affle (India) Ltd,Information Technology
542753,SEACOAST SHIPPING SERVICES LIMITED,SEACOAST,Seacoast Shipping Services Ltd,Services
542758,ICICI Prudential Mutual Fund,ICICIBANKP,ICICI Prudential Nifty Private Bank ETF,-
542759,Spandana Sphoorty Financial Limited,SPANDANA,Spandana Sphoorty Financial Ltd,Financial Services
542760,STERLING AND WILSON RENEWABLE ENERGY LIMITED,SWSOLAR,Sterling and Wilson Renewable Energy Ltd,Industrials
542770,Alphalogic Techsys Limited,ALPHALOGIC,Alphalogic Techsys Ltd,Information Technology
542771,Novateor Research Laboratories Limited,NOVATEOR,Novateor Research Laboratories Ltd,Fast Moving Consumer Goods
542772,360 ONE WAM LIMITED,360ONE,360 ONE WAM LTD,Financial Services
542773,IIFL Securities Limited,IIFLSEC,IIFL Securities Ltd,Financial Services
542774,MUFIN GREEN FINANCE LIMITED,MUFIN,Mufin Green Finance Ltd,Financial Services
542801,Misquita Engineering Limited,MISQUITA,Misquita Engineering Ltd,Industrials
542802,Galactico Corporate Services Limited,GALACTICO,Galactico Corporate Services Ltd,Diversified
542803,Vaxfab Enterprises Limited,VEL,Vaxfab Enterprises Ltd,Services
542804,Nippon India Mutual Fund,NIESSPJ,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLANDIVIDEND PAYOUT,-
542805,Nippon India Mutual Fund,NIESSPI,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,-
542806,Nippon India Mutual Fund,NIESSPB,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT BONUS PLAN BONUS,-
542807,Nippon India Mutual Fund,NIESSPO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,-
542808,Nippon India Mutual Fund,NIESSPC,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,-
542809,Nippon India Mutual Fund,NIESSPP,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,-
542810,Nippon India Mutual Fund,NIESSPA,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - BONUS PLANBONUS,-
542811,Nippon India Mutual Fund,NIESSPG,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,-
542812,Gujarat Fluorochemicals Limited,FLUOROCHEM,Gujarat Fluorochemicals Ltd,Commodities
542813,Nippon India Mutual Fund,NIEHSPA,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1- DIRECT DIVIDEND PLAN REINVESTMENT,-
542814,Nippon India Mutual Fund,NIEHSPB,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,-
542815,Nippon India Mutual Fund,NIEHSPC,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,-
542816,Nippon India Mutual Fund,NIEHSPF,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,-
542817,Nippon India Mutual Fund,NIEHSPI,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,-
542818,Nippon India Mutual Fund,NIEHSPK,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,-
542819,Nippon India Mutual Fund,NIEHSPM,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,-
542820,Nippon India Mutual Fund,NIEHSPN,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,-
542830,Indian Railway Catering & Tourism Corporation Ltd,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,Consumer Discretionary
542836,Nippon India Mutual Fund,NIESSPD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN REINVESTMENT,-
542837,Nippon India Mutual Fund,NIESSPE,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,-
542838,Nippon India Mutual Fund,NIESSPF,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,-
542839,Nippon India Mutual Fund,NIEHSPD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,-
542840,Nippon India Mutual Fund,NIESSPH,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,-
542841,Nippon India Mutual Fund,NIEHSPE,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,-
542842,Nippon India Mutual Fund,NIESSPK,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,-
542843,Nippon India Mutual Fund,NIEHSPG,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,-
542844,Nippon India Mutual Fund,NIEHSPH,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN DIVIDEND PAYOUT,-
542845,Nippon India Mutual Fund,NIEHSPJ,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,-
542846,Nippon India Mutual Fund,NIEHSPL,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,-
542847,Nippon India Mutual Fund,NIESSPL,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,-
542848,Nippon India Mutual Fund,NIESSPM,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,-
542849,Nippon India Mutual Fund,NIESSPN,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,-
542850,GOBLIN INDIA LIMITED,GOBLIN,Goblin India Ltd,Consumer Discretionary
542851,Gensol Engineering Limited,GENSOL,Gensol Engineering Ltd,Services
542852,Vishwaraj Sugar Industries Limited,VISHWARAJ,Vishwaraj Sugar Industries Ltd,Fast Moving Consumer Goods
542857,Greenpanel Industries Limited,GREENPANEL,Greenpanel Industries Ltd,Consumer Discretionary
542862,Shahlon Silk Industries Limited,SHAHLON,Shahlon Silk Industries Ltd,Consumer Discretionary
542863,Aditya Birla Sun Life Mutual Fund,ABSLBANETF,Aditya Birla Sun Life Nifty Bank ETF,-
542864,MOUNT HOUSING AND INFRASTRUCTURE LIMITED,MOUNT,Mount Housing and Infrastructure Ltd,Consumer Discretionary
542865,Anuroop Packaging Limited,ANUROOP,Anuroop Packaging Ltd,Industrials
542866,COLAB CLOUD PLATFORMS LIMITED,COLABCLOUD,Colab Cloud Platforms Ltd,Financial Services
542867,CSB Bank Limited,CSBBANK,CSB Bank Ltd,Financial Services
542904,Ujjivan Small Finance Bank Limited,UJJIVANSFB,Ujjivan Small Finance Bank Ltd,Financial Services
542905,Hindware Home Innovation Limited,HINDWAREAP,Hindware Home Innovation Ltd,Consumer Discretionary
542906,Easun Capital Markets Limited,EASUN,Easun Capital Markets Ltd,Financial Services
542907,Prince Pipes and Fittings Limited,PRINCEPIPE,Prince Pipes and Fittings Ltd,Industrials
542911,Assam Entrade Limited,ASSAMENT,Assam Entrade Ltd,Financial Services
542918,Gian Life Care Limited,GIANLIFE,Gian Life Care Ltd,Healthcare
542919,Artemis Medicare Services Limited,ARTEMISMED,Artemis Medicare Services Ltd,Healthcare
542920,SUMITOMO CHEMICAL INDIA LIMITED,SUMICHEM,Sumitomo Chemical India Ltd,Commodities
542921,ICICI Prudential Mutual Fund,ICICIM150,ICICI Prudential Nifty Midcap 150 ETF,-
542922,Mirae Asset Mutual Fund,MANXT50ETF,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),-
542924,Janus Corporation Limited,JANUSCORP,Janus Corporation Ltd,Diversified
542931,Vardhan Capital & Finance Limited,VARDHANCFL,Vardhan Capital & Finance Ltd,Financial Services
542932,Birla Tyres Limited,BIRLATYRES,Birla Tyres Ltd,Consumer Discretionary
542933,UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO,Universus Photo Imagings Ltd,Fast Moving Consumer Goods
542934,Chandra Bhagat Pharma Limited,CBPL,Chandra Bhagat Pharma Ltd,Healthcare
542935,ICL Organic Dairy Products Limited,ICLORGANIC,ICL Organic Dairy Products Ltd,Fast Moving Consumer Goods
542938,Octavius Plantations Limited,OCTAVIUSPL,Octavius Plantations Ltd,Fast Moving Consumer Goods
543064,SUVEN PHARMACEUTICALS LIMITED,SUVENPHAR,Suven Pharmaceuticals Ltd,Healthcare
543065,SM Auto Stamping Limited,SMAUTO,SM Auto Stamping Ltd,Industrials
543066,SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD,SBI Cards and Payment Services Ltd,Financial Services
543144,Nippon India Mutual Fund,08MPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),-
543145,Nippon India Mutual Fund,08ADR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),-
543146,Nippon India Mutual Fund,08MPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),-
543147,Nippon India Mutual Fund,08AMD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),-
543148,Nippon India Mutual Fund,08AMR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),-
543149,Nippon India Mutual Fund,08BPB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),-
543150,Nippon India Mutual Fund,08GPG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),-
543151,Nippon India Mutual Fund,08ABB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),-
543152,Nippon India Mutual Fund,08QPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),-
543153,Nippon India Mutual Fund,08AGG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),-
543154,Nippon India Mutual Fund,08QPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),-
543155,Nippon India Mutual Fund,08AQD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),-
543156,Nippon India Mutual Fund,08DPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),-
543168,Nippon India Mutual Fund,08AQR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),-
543169,Nippon India Mutual Fund,08DPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),-
543170,Nippon India Mutual Fund,08ADD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),-
543171,RO Jewels Limited,ROJL,RO Jewels Ltd,Consumer Discretionary
543172,Cospower Engineering Limited,COSPOWER,Cospower Engineering Ltd,Industrials
543173,Nippon India Mutual Fund,11DPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,-
543174,Nippon India Mutual Fund,11GPG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,-
543175,Nippon India Mutual Fund,11MPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,-
543176,Nippon India Mutual Fund,11MPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,-
543177,Nippon India Mutual Fund,11QPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,-
543178,Nippon India Mutual Fund,11QPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,-
543179,Nippon India Mutual Fund,11ADD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,-
543180,Nippon India Mutual Fund,11ADR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,-
543181,Nippon India Mutual Fund,11AGG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,-
543182,Nippon India Mutual Fund,11AMD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,-
543183,Nippon India Mutual Fund,11AMR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,-
543184,Nippon India Mutual Fund,11AQD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,-
543185,Nippon India Mutual Fund,11AQR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,-
543186,Nippon India Mutual Fund,11DPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,-
543187,HITACHI ENERGY INDIA LIMITED,POWERINDIA,Hitachi Energy India Ltd,Industrials
543193,DJ Mediaprint & Logistics Limited,DJML,DJ Mediaprint & Logistics Ltd,Services
543207,Natural Biocon (India) Limited,NATURAL,Natural Biocon (India) Ltd,Commodities
543208,REGIS INDUSTRIES LIMITED,REGIS,Regis Industries Ltd,Financial Services
543209,Billwin Industries Limited,BILLWIN,Billwin Industries Ltd,Diversified
543210,Aarti Surfactants Limited,AARTISURF,Aarti Surfactants Ltd,Commodities
543211,BONLON INDUSTRIES LIMITED,BONLON,Bonlon Industries Ltd,Commodities
543212,Borosil Limited,BOROLTD,Borosil Ltd,Consumer Discretionary
543213,ROSSARI BIOTECH LIMITED,ROSSARI,Rossari Biotech Ltd,Commodities
543214,NDR Auto Components Limited,NDRAUTO,NDR Auto Components Ltd,Consumer Discretionary
543218,SURATWWALA BUSINESS GROUP LIMITED,SBGLP,Suratwwala Business Group Ltd,Consumer Discretionary
